npf,nome,nome_sessao,quarto_jg,vel_max,dist_total,sprints,zv1,zv2,zv3,zv4,zv5,dcel1,dcel2,dcel3,dcel4,acel1,acel2,acel3,acel4,fc1,fc2,fc3,fc4,fc5,trimp,temp
723475,Rafael Rachel,26.03.17_UniãoCorinthians,2,22.7,847,0,291,318,154,52,0,44,67,13,2,47,70,12,0,2,15,5,7,1,77,25/26
724919,Tim Frazier,26.03.17_UniãoCorinthians,2,21.6,891,0,466,291,68,13,0,50,84,17,5,67,82,12,0,2,12,4,5,4,81,25/26
703343,Winicius Braga,26.03.17_UniãoCorinthians,2,23.5,767,0,310,283,104,28,0,42,72,20,1,35,82,19,0,13,3,3,6,2,66,25/26
709501,Yuri Neptune,26.03.17_UniãoCorinthians,2,18.4,822,0,376,269,134,1,0,58,77,12,4,51,74,17,0,5,3,3,3,1,35,25/26
692169,Alexandre Paranhos,26.03.17_UniãoCorinthians,3,23.5,377,0,139,143,45,29,0,27,37,11,2,18,39,14,0,1,3,2,2,3,38,25/26
713851,Danilo Fuzaro,26.03.17_UniãoCorinthians,3,26.0,624,3,217,203,94,59,18,24,55,15,3,22,47,16,1,14,1,1,4,3,49,25/26
723898,Erik McCree,26.03.17_UniãoCorinthians,3,22.4,531,0,215,243,39,5,0,31,52,9,4,33,55,8,0,9,3,4,0,0,29,25/26
713017,Fernando Fernandes,26.03.17_UniãoCorinthians,3,6.7,82,0,57,1,0,0,0,7,38,1,0,9,37,0,0,0,0,0,0,0,0,25/26
723896,Jordan Williams,26.03.17_UniãoCorinthians,3,26.0,833,1,297,400,64,20,8,51,77,18,2,44,71,17,0,5,4,3,7,3,62,25/26
719433,Juan Arengo,26.03.17_UniãoCorinthians,3,26.4,949,4,295,316,165,103,23,44,78,22,6,56,61,22,0,7,1,5,4,6,69,25/26
712072,Lucas Rodriguez,26.03.17_UniãoCorinthians,3,26.6,1427,7,365,526,316,121,52,62,92,28,13,55,89,37,1,4,1,2,4,10,80,25/26
690902,Murilo Ferraz,26.03.17_UniãoCorinthians,3,4.7,50,0,35,0,0,0,0,9,17,0,0,8,18,0,0,5,0,0,0,0,5,25/26
723475,Rafael Rachel,26.03.17_UniãoCorinthians,3,22.1,887,0,316,327,189,11,0,40,97,17,1,52,81,18,0,0,8,5,6,4,73,25/26
724919,Tim Frazier,26.03.17_UniãoCorinthians,3,14.0,228,0,121,76,13,0,0,15,26,4,0,23,22,3,0,10,7,3,1,1,45,25/26
703343,Winicius Braga,26.03.17_UniãoCorinthians,3,18.2,1001,0,371,453,133,3,0,46,87,22,7,59,93,14,0,4,6,2,6,5,70,25/26
709501,Yuri Neptune,26.03.17_UniãoCorinthians,3,23.1,433,0,175,153,60,21,0,18,49,7,1,27,42,6,0,1,2,1,3,0,18,25/26
692169,Alexandre Paranhos,26.03.17_UniãoCorinthians,4,18.5,630,0,261,246,83,4,0,30,61,18,0,34,67,12,0,3,3,4,3,3,47,25/26
713851,Danilo Fuzaro,26.03.17_UniãoCorinthians,4,25.0,970,2,316,349,175,75,9,45,81,20,8,41,80,27,0,5,3,2,2,7,61,25/26
723898,Erik McCree,26.03.17_UniãoCorinthians,4,26.0,914,1,298,329,185,57,9,46,68,26,1,36,68,25,0,1,1,3,5,0,36,25/26
713017,Fernando Fernandes,26.03.17_UniãoCorinthians,4,20.7,567,0,198,201,109,26,0,32,54,16,2,25,63,13,0,3,3,3,2,1,34,25/26
723896,Jordan Williams,26.03.17_UniãoCorinthians,4,6.4,11,0,4,2,0,0,0,4,4,1,0,5,6,0,0,1,1,1,0,1,9,25/26
719433,Juan Arengo,26.03.17_UniãoCorinthians,4,8.0,111,0,69,15,0,0,0,20,26,0,0,27,17,0,0,13,1,0,0,0,19,25/26
712072,Lucas Rodriguez,26.03.17_UniãoCorinthians,4,25.2,1428,2,443,506,290,131,8,67,98,22,14,67,97,33,0,0,1,6,5,7,76,25/26
690902,Murilo Ferraz,26.03.17_UniãoCorinthians,4,18.2,332,0,192,79,34,2,0,18,40,3,0,28,30,4,0,7,2,2,1,0,24,25/26
723475,Rafael Rachel,26.03.17_UniãoCorinthians,4,23.6,437,0,178,184,27,24,0,17,59,7,1,17,53,10,0,10,5,3,2,0,37,25/26
724919,Tim Frazier,26.03.17_UniãoCorinthians,4,5.9,100,0,92,0,0,0,0,4,10,0,0,9,6,0,0,16,5,0,0,0,25,25/26
703343,Winicius Braga,26.03.17_UniãoCorinthians,4,17.4,707,0,262,328,84,0,0,43,69,12,1,38,69,12,0,4,3,2,4,2,45,25/26
709501,Yuri Neptune,26.03.17_UniãoCorinthians,4,23.1,1181,0,370,436,238,85,0,66,88,28,5,50,94,25,0,3,5,2,4,5,60,25/26
692169,Alexandre Paranhos,26.03.19_Caxias,1,23.0,454,0,154,189,71,10,0,32,52,12,1,34,46,15,0,1,2,2,2,0,22,25/26
713851,Danilo Fuzaro,26.03.19_Caxias,1,25.8,495,1,149,177,114,10,13,26,41,18,3,29,37,17,0,10,3,2,3,1,39,25/26
713017,Fernando Fernandes,26.03.19_Caxias,1,5.6,50,0,38,0,0,0,0,3,20,0,0,7,18,0,0,0,0,0,0,0,0,25/26
723896,Jordan Williams,26.03.19_Caxias,1,22.8,1040,0,324,502,148,21,0,60,81,28,5,65,79,29,0,4,3,3,6,4,62,25/26
719433,Juan Arengo,26.03.19_Caxias,1,26.2,1059,2,300,424,229,59,18,58,73,16,8,40,71,26,0,7,2,2,2,7,59,25/26
712072,Lucas Rodriguez,26.03.19_Caxias,1,26.1,710,4,202,215,164,75,23,39,50,10,9,34,51,21,0,5,1,2,4,2,37,25/26
690902,Murilo Ferraz,26.03.19_Caxias,1,4.4,6,0,2,0,0,0,0,3,5,0,0,3,5,0,0,2,0,0,0,0,2,25/26
723475,Rafael Rachel,26.03.19_Caxias,1,24.9,1311,3,441,491,226,97,15,68,104,20,6,56,107,27,0,0,3,2,8,6,75,25/26
723467,Ricardo Fischer,26.03.19_Caxias,1,21.1,234,0,111,79,21,6,0,14,27,2,1,14,25,4,0,2,2,2,1,0,15,25/26
724919,Tim Frazier,26.03.19_Caxias,1,14.3,737,0,341,328,29,0,0,59,62,17,3,51,72,13,0,0,7,3,4,5,62,25/26
703343,Winicius Braga,26.03.19_Caxias,1,19.1,826,0,282,419,91,6,0,51,70,20,3,47,71,21,0,7,2,1,5,3,53,25/26
709501,Yuri Neptune,26.03.19_Caxias,1,23.7,355,0,123,80,93,31,0,19,33,8,4,19,36,7,0,4,3,2,2,1,30,25/26
692169,Alexandre Paranhos,26.03.19_Caxias,2,24.8,472,1,146,200,77,21,3,25,43,12,3,26,46,13,0,2,1,1,2,3,29,25/26
713851,Danilo Fuzaro,26.03.19_Caxias,2,25.8,484,1,157,160,112,26,9,21,36,14,2,21,41,12,1,14,2,0,2,2,40,25/26
713017,Fernando Fernandes,26.03.19_Caxias,2,5.9,54,0,40,0,0,0,0,4,21,0,0,10,18,0,0,0,0,0,0,0,0,25/26
723896,Jordan Williams,26.03.19_Caxias,2,20.3,556,0,269,203,45,8,0,27,55,13,0,27,54,7,0,9,3,3,3,1,42,25/26
719433,Juan Arengo,26.03.19_Caxias,2,25.5,932,1,290,329,212,56,5,44,80,22,4,46,59,33,1,5,5,2,3,6,65,25/26
712072,Lucas Rodriguez,26.03.19_Caxias,2,7.2,36,0,24,2,0,0,0,4,12,1,0,2,16,0,0,19,1,0,0,0,22,25/26
690902,Murilo Ferraz,26.03.19_Caxias,2,4.8,20,0,12,0,0,0,0,5,6,0,0,8,4,0,0,1,0,0,0,0,1,25/26
723475,Rafael Rachel,26.03.19_Caxias,2,25.7,1006,2,358,349,163,87,7,49,83,19,5,45,85,21,0,0,5,5,8,3,74,25/26
723467,Ricardo Fischer,26.03.19_Caxias,2,22.8,816,0,253,309,211,14,0,46,49,15,7,41,52,18,1,7,2,1,3,6,54,25/26
724919,Tim Frazier,26.03.19_Caxias,2,20.9,943,0,503,308,72,6,0,62,79,11,2,71,68,13,0,1,5,3,6,5,70,25/26
703343,Winicius Braga,26.03.19_Caxias,2,20.0,903,0,329,422,102,12,0,48,85,25,4,44,89,23,0,6,3,2,7,3,60,25/26
709501,Yuri Neptune,26.03.19_Caxias,2,20.1,1173,0,366,435,289,32,0,70,97,27,1,50,98,30,0,4,2,3,6,4,64,25/26
692169,Alexandre Paranhos,26.03.19_Caxias,3,18.7,523,0,306,142,28,2,0,36,62,9,1,33,64,6,0,3,2,0,2,0,17,25/26
713851,Danilo Fuzaro,26.03.19_Caxias,3,25.1,408,1,257,78,35,5,5,17,38,8,1,20,37,8,0,14,2,1,1,0,26,25/26
713017,Fernando Fernandes,26.03.19_Caxias,3,9.4,248,0,167,62,0,0,0,19,27,5,0,21,27,1,0,2,1,0,0,0,4,25/26
723896,Jordan Williams,26.03.19_Caxias,3,26.1,1200,1,547,425,119,39,13,68,92,17,9,53,90,28,1,7,2,2,7,4,67,25/26
719433,Juan Arengo,26.03.19_Caxias,3,26.2,1227,2,563,406,148,21,29,63,88,28,3,70,78,26,0,1,8,3,4,6,75,25/26
712072,Lucas Rodriguez,26.03.19_Caxias,3,22.8,549,0,248,199,56,15,0,29,53,11,5,30,57,13,0,11,3,2,1,1,35,25/26
690902,Murilo Ferraz,26.03.19_Caxias,3,10.3,275,0,154,100,0,0,0,30,23,5,0,21,30,2,0,1,3,2,0,0,12,25/26
723475,Rafael Rachel,26.03.19_Caxias,3,24.1,1333,1,544,493,188,45,2,69,114,28,6,61,119,26,1,1,7,2,6,7,80,25/26
723467,Ricardo Fischer,26.03.19_Caxias,3,15.1,228,0,165,37,7,0,0,13,18,5,0,14,21,2,0,13,2,1,0,0,20,25/26
724919,Tim Frazier,26.03.19_Caxias,3,14.7,1040,0,564,381,31,0,0,68,110,19,0,65,118,6,0,0,3,8,4,7,79,25/26
703343,Winicius Braga,26.03.19_Caxias,3,20.0,1075,0,437,460,113,7,0,45,123,30,2,58,126,20,0,4,7,4,6,2,64,25/26
709501,Yuri Neptune,26.03.19_Caxias,3,11.9,253,0,211,25,0,0,0,12,19,1,0,13,20,0,0,7,2,0,0,0,11,25/26
692169,Alexandre Paranhos,26.03.19_Caxias,4,26.0,1079,1,401,456,125,43,6,54,96,24,2,58,82,33,0,3,2,2,7,5,68,25/26
713851,Danilo Fuzaro,26.03.19_Caxias,4,26.4,973,2,314,326,224,37,21,57,74,31,8,48,64,37,0,9,4,3,5,5,74,25/26
713017,Fernando Fernandes,26.03.19_Caxias,4,6.0,63,0,47,0,0,0,0,11,16,0,0,12,15,0,0,0,0,0,0,0,0,25/26
723896,Jordan Williams,26.03.19_Caxias,4,26.4,776,2,266,309,117,28,19,41,58,21,6,38,64,21,0,8,3,2,6,2,56,25/26
719433,Juan Arengo,26.03.19_Caxias,4,25.6,1608,1,555,634,259,83,6,96,123,33,8,73,127,37,0,2,5,3,9,8,98,25/26
712072,Lucas Rodriguez,26.03.19_Caxias,4,26.3,1248,5,338,430,295,112,31,58,78,30,15,57,71,37,2,8,5,3,4,7,78,25/26
690902,Murilo Ferraz,26.03.19_Caxias,4,4.8,29,0,14,0,0,0,0,6,17,0,0,9,15,0,0,1,0,0,0,0,1,25/26
723475,Rafael Rachel,26.03.19_Caxias,4,20.3,956,0,350,332,161,61,0,48,94,24,6,53,89,25,0,0,14,3,8,2,80,25/26
723467,Ricardo Fischer,26.03.19_Caxias,4,6.0,65,0,55,0,0,0,0,1,14,0,0,5,11,0,0,2,0,0,0,0,3,25/26
724919,Tim Frazier,26.03.19_Caxias,4,14.4,574,0,327,190,12,0,0,49,68,9,0,53,59,9,0,3,13,3,4,4,72,25/26
703343,Winicius Braga,26.03.19_Caxias,4,26.0,500,1,164,229,57,11,13,28,52,9,0,25,59,7,0,12,2,2,3,1,40,25/26
709501,Yuri Neptune,26.03.19_Caxias,4,26.1,920,2,326,296,202,38,17,46,70,20,7,40,86,20,0,10,2,2,5,3,55,25/26
692169,Alexandre Paranhos,26.03.22_Osasco,1,26.1,550,1,174,246,72,25,9,35,47,10,2,32,43,16,0,2,2,3,1,0,18,25/26
713851,Danilo Fuzaro,26.03.22_Osasco,1,25.0,553,1,193,190,121,14,4,34,52,15,5,26,50,18,0,10,2,2,3,1,36,25/26
723896,Jordan Williams,26.03.22_Osasco,1,22.6,885,0,343,360,120,21,0,45,75,13,4,53,64,19,0,5,2,1,6,4,56,25/26
719433,Juan Arengo,26.03.22_Osasco,1,26.0,970,2,264,365,222,76,11,46,67,16,4,42,60,20,0,7,2,2,2,5,53,25/26
712072,Lucas Rodriguez,26.03.22_Osasco,1,26.4,491,1,132,189,108,23,10,18,40,15,2,22,40,13,0,4,2,1,2,1,25,25/26
723475,Rafael Rachel,26.03.22_Osasco,1,25.1,1089,1,320,491,208,37,3,59,90,11,6,48,83,22,0,0,6,3,4,6,67,25/26
723467,Ricardo Fischer,26.03.22_Osasco,1,24.4,677,1,265,209,128,42,3,33,43,8,4,41,37,12,0,1,2,2,2,2,30,25/26
724919,Tim Frazier,26.03.22_Osasco,1,12.6,660,0,369,245,2,0,0,61,57,10,0,55,63,5,0,3,4,2,2,1,29,25/26
703343,Winicius Braga,26.03.22_Osasco,1,23.6,798,0,265,388,98,21,0,41,61,17,2,38,63,19,0,6,2,1,5,4,50,25/26
709501,Yuri Neptune,26.03.22_Osasco,1,22.8,457,0,125,181,103,25,0,25,40,11,1,22,42,11,0,1,1,2,2,0,18,25/26
692169,Alexandre Paranhos,26.03.22_Osasco,2,25.6,564,1,178,247,70,31,7,21,55,15,3,26,51,16,0,4,2,1,4,1,33,25/26
713851,Danilo Fuzaro,26.03.22_Osasco,2,26.1,565,2,220,173,107,25,10,32,44,11,3,41,37,15,0,5,11,1,1,3,52,25/26
723896,Jordan Williams,26.03.22_Osasco,2,23.7,921,0,354,357,121,45,0,49,68,19,5,36,76,24,0,5,2,4,7,4,65,25/26
719433,Juan Arengo,26.03.22_Osasco,2,26.2,1188,2,466,397,164,86,23,72,78,25,5,62,74,29,1,5,3,4,4,6,71,25/26
712072,Lucas Rodriguez,26.03.22_Osasco,2,28.5,620,3,178,207,124,44,42,26,47,12,4,20,46,17,0,13,2,0,2,4,47,25/26
723475,Rafael Rachel,26.03.22_Osasco,2,26.2,1171,2,385,402,218,101,17,58,90,30,7,54,103,24,0,1,7,4,9,2,72,25/26
723467,Ricardo Fischer,26.03.22_Osasco,2,25.8,699,1,269,235,123,33,7,31,44,18,6,24,50,19,0,11,1,2,1,6,50,25/26
724919,Tim Frazier,26.03.22_Osasco,2,17.8,792,0,463,260,20,0,0,54,70,17,1,61,69,6,0,2,1,2,3,4,43,25/26
703343,Winicius Braga,26.03.22_Osasco,2,26.1,980,1,368,398,147,9,11,59,72,24,5,43,89,23,0,4,4,2,6,5,63,25/26
709501,Yuri Neptune,26.03.22_Osasco,2,22.8,475,0,170,162,85,30,0,25,38,15,2,28,38,13,0,9,1,1,2,3,34,25/26
692169,Alexandre Paranhos,26.03.22_Osasco,3,24.5,860,2,264,372,128,56,7,39,75,18,1,47,73,18,0,1,2,2,6,2,43,25/26
713851,Danilo Fuzaro,26.03.22_Osasco,3,27.6,792,4,242,294,138,48,36,32,68,19,7,41,56,25,2,8,5,2,2,2,42,25/26
723896,Jordan Williams,26.03.22_Osasco,3,26.4,987,1,343,431,138,21,14,54,75,21,1,47,80,20,0,3,4,1,4,7,65,25/26
719433,Juan Arengo,26.03.22_Osasco,3,23.2,994,0,355,366,178,66,0,52,49,31,6,41,52,32,1,4,5,2,2,8,67,25/26
712072,Lucas Rodriguez,26.03.22_Osasco,3,26.3,613,5,140,224,108,75,46,21,43,13,6,24,36,17,2,9,2,1,2,2,35,25/26
723475,Rafael Rachel,26.03.22_Osasco,3,23.6,1121,0,322,515,192,53,0,67,90,29,4,58,93,23,0,1,7,2,7,4,67,25/26
723467,Ricardo Fischer,26.03.22_Osasco,3,27.0,937,2,345,349,131,54,28,52,62,20,3,40,76,19,0,3,2,2,5,4,51,25/26
724919,Tim Frazier,26.03.22_Osasco,3,12.1,481,0,320,124,1,0,0,47,40,7,0,48,37,3,0,2,2,2,3,3,41,25/26
703343,Winicius Braga,26.03.22_Osasco,3,17.3,652,0,238,304,88,0,0,38,52,14,2,34,57,13,0,9,2,1,3,4,49,25/26
709501,Yuri Neptune,26.03.22_Osasco,3,23.5,513,0,186,158,108,31,0,26,55,13,4,28,53,13,0,2,1,2,3,0,22,25/26
692169,Alexandre Paranhos,26.03.22_Osasco,4,25.4,873,1,327,378,94,19,8,58,83,17,2,41,85,19,0,9,5,1,3,6,67,25/26
713851,Danilo Fuzaro,26.03.22_Osasco,4,29.2,1151,3,445,349,179,75,34,69,94,21,9,53,86,34,2,3,4,3,5,10,88,25/26
723896,Jordan Williams,26.03.22_Osasco,4,9.6,138,0,88,30,0,0,0,20,32,3,0,23,28,1,0,4,3,1,1,1,23,25/26
719433,Juan Arengo,26.03.22_Osasco,4,17.6,409,0,181,116,73,0,0,20,59,9,3,38,49,10,0,10,2,2,4,1,35,25/26
712072,Lucas Rodriguez,26.03.22_Osasco,4,27.7,1426,6,435,492,313,65,63,70,105,37,13,59,109,48,1,1,2,4,4,8,69,25/26
723475,Rafael Rachel,26.03.22_Osasco,4,8.9,104,0,59,31,0,0,0,8,25,1,0,11,24,0,0,17,2,1,1,1,32,25/26
723467,Ricardo Fischer,26.03.22_Osasco,4,25.9,975,1,366,327,163,63,4,51,80,13,7,54,67,31,0,4,4,2,3,9,76,25/26
724919,Tim Frazier,26.03.22_Osasco,4,9.7,157,0,120,12,0,0,0,17,27,2,0,21,25,2,0,9,3,1,1,2,31,25/26
703343,Winicius Braga,26.03.22_Osasco,4,19.5,414,0,237,125,20,6,0,16,51,9,1,23,58,4,0,8,2,3,4,2,42,25/26
709501,Yuri Neptune,26.03.22_Osasco,4,25.9,1303,2,446,491,224,81,11,59,108,24,5,49,111,31,0,7,4,3,6,7,83,25/26
692169,Alexandre Paranhos,26.03.24_Pinheiros,1,22.0,741,0,227,328,117,38,0,39,65,25,2,33,60,31,0,1,2,3,5,1,39,25/26
713851,Danilo Fuzaro,26.03.24_Pinheiros,1,21.1,458,0,160,132,105,32,0,29,37,11,2,30,35,11,0,14,2,2,2,1,35,25/26
723898,Erik McCree,26.03.24_Pinheiros,1,25.4,467,1,177,193,56,14,4,26,34,13,0,29,39,7,0,4,1,1,1,1,16,25/26
723896,Jordan Williams,26.03.24_Pinheiros,1,23.9,1358,0,526,507,204,64,0,70,98,30,6,49,123,27,0,2,3,3,7,4,67,25/26
719433,Juan Arengo,26.03.24_Pinheiros,1,25.7,1151,2,382,437,211,70,7,60,81,23,10,54,93,30,0,2,5,3,4,8,78,25/26
712072,Lucas Rodriguez,26.03.24_Pinheiros,1,5.5,25,0,15,0,0,0,0,5,13,0,0,9,10,0,0,1,3,4,5,3,52,25/26
723467,Ricardo Fischer,26.03.24_Pinheiros,1,23.1,848,0,306,311,149,41,0,44,60,23,5,52,52,26,0,4,1,2,3,4,45,25/26
724919,Tim Frazier,26.03.24_Pinheiros,1,18.4,721,0,257,357,74,3,0,39,60,12,1,42,68,8,0,2,12,2,1,1,43,25/26
703343,Winicius Braga,26.03.24_Pinheiros,1,22.1,787,0,246,380,106,26,0,36,61,24,3,40,60,26,0,11,2,2,3,5,55,25/26
709501,Yuri Neptune,26.03.24_Pinheiros,1,7.6,53,0,37,4,0,0,0,9,16,0,0,8,16,0,0,0,1,4,9,7,85,25/26
692169,Alexandre Paranhos,26.03.24_Pinheiros,2,24.0,735,0,334,206,110,46,0,37,59,15,4,27,62,15,0,7,3,3,2,2,40,25/26
713851,Danilo Fuzaro,26.03.24_Pinheiros,2,23.2,752,0,313,182,120,85,0,41,59,18,5,37,58,20,0,14,7,3,4,3,69,25/26
723898,Erik McCree,26.03.24_Pinheiros,2,26.0,602,1,279,179,77,22,7,29,62,14,1,34,63,10,0,8,5,4,2,1,43,25/26
723896,Jordan Williams,26.03.24_Pinheiros,2,26.2,1315,2,565,436,160,63,26,75,89,20,10,68,97,24,0,6,5,5,7,7,91,25/26
719433,Juan Arengo,26.03.24_Pinheiros,2,26.3,1181,1,469,367,206,60,12,63,106,22,8,72,100,28,0,7,9,6,4,4,82,25/26
712072,Lucas Rodriguez,26.03.24_Pinheiros,2,6.6,107,0,81,3,0,0,0,17,21,0,0,21,17,0,0,5,3,2,2,3,42,25/26
723467,Ricardo Fischer,26.03.24_Pinheiros,2,26.3,820,1,366,196,126,64,20,55,63,10,7,59,54,18,0,14,5,2,4,4,62,25/26
724919,Tim Frazier,26.03.24_Pinheiros,2,22.7,856,0,372,359,53,23,0,62,84,10,2,69,85,8,0,1,13,5,2,1,56,25/26
703343,Winicius Braga,26.03.24_Pinheiros,2,18.5,1008,0,409,440,116,2,0,54,80,22,1,45,84,21,0,12,5,3,7,3,77,25/26
709501,Yuri Neptune,26.03.24_Pinheiros,2,20.7,539,0,232,137,112,30,0,20,37,11,5,31,29,12,0,4,2,2,3,1,34,25/26
692169,Alexandre Paranhos,26.03.24_Pinheiros,3,23.7,689,0,214,334,82,25,0,41,70,15,2,39,57,22,0,1,3,2,6,0,39,25/26
713851,Danilo Fuzaro,26.03.24_Pinheiros,3,26.1,865,3,349,267,130,52,20,46,71,21,7,50,64,25,1,9,2,2,6,6,73,25/26
723898,Erik McCree,26.03.24_Pinheiros,3,25.9,504,1,213,179,56,20,5,21,45,15,1,30,48,11,0,9,4,3,2,1,37,25/26
723896,Jordan Williams,26.03.24_Pinheiros,3,26.0,1074,1,392,480,95,46,9,57,102,23,5,53,100,24,0,6,3,4,5,8,84,25/26
719433,Juan Arengo,26.03.24_Pinheiros,3,25.4,1113,1,455,397,141,49,11,63,96,22,7,63,93,23,1,3,7,4,6,7,86,25/26
712072,Lucas Rodriguez,26.03.24_Pinheiros,3,5.5,43,0,31,0,0,0,0,9,12,0,0,9,12,0,0,7,3,0,1,0,18,25/26
723467,Ricardo Fischer,26.03.24_Pinheiros,3,25.9,866,2,379,308,95,26,11,51,67,20,3,49,72,19,0,5,5,4,2,1,39,25/26
724919,Tim Frazier,26.03.24_Pinheiros,3,21.9,536,0,221,203,78,6,0,29,55,7,1,35,49,5,0,2,5,4,2,3,46,25/26
703343,Winicius Braga,26.03.24_Pinheiros,3,21.4,719,0,345,248,78,15,0,37,74,12,2,17,81,16,0,12,3,2,7,2,63,25/26
709501,Yuri Neptune,26.03.24_Pinheiros,3,4.1,17,0,8,0,0,0,0,5,6,0,0,6,5,0,0,4,2,1,0,0,13,25/26
692169,Alexandre Paranhos,26.03.24_Pinheiros,4,18.1,104,0,59,8,15,1,0,15,21,2,0,19,19,1,0,1,1,0,1,0,8,25/26
713851,Danilo Fuzaro,26.03.24_Pinheiros,4,25.9,188,1,70,59,23,7,6,16,26,4,1,19,24,4,0,27,4,2,1,1,47,25/26
723898,Erik McCree,26.03.24_Pinheiros,4,26.0,1363,2,545,476,187,79,20,59,111,31,10,55,108,32,1,5,4,8,6,5,86,25/26
723896,Jordan Williams,26.03.24_Pinheiros,4,26.3,1626,3,715,549,165,93,28,86,122,32,8,85,118,38,1,3,6,6,10,10,121,25/26
719433,Juan Arengo,26.03.24_Pinheiros,4,25.3,1534,2,659,484,203,106,7,80,110,28,13,78,113,35,0,4,8,7,11,5,110,25/26
712072,Lucas Rodriguez,26.03.24_Pinheiros,4,7.5,77,0,47,4,0,0,0,11,39,2,0,16,37,1,0,10,2,1,0,0,19,25/26
723467,Ricardo Fischer,26.03.24_Pinheiros,4,26.2,840,1,391,204,116,65,15,56,66,20,4,37,79,17,0,8,5,4,4,4,67,25/26
724919,Tim Frazier,26.03.24_Pinheiros,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,20,25/26
703343,Winicius Braga,26.03.24_Pinheiros,4,22.6,1629,0,679,674,191,15,0,85,153,36,8,79,166,31,1,3,6,8,12,5,112,25/26
709501,Yuri Neptune,26.03.24_Pinheiros,4,5.7,52,0,40,0,0,0,0,6,16,0,0,6,16,0,0,2,1,1,1,0,13,25/26
692169,Alexandre Paranhos,26.04.01_Cruzeiro,1,26.1,753,1,236,322,86,61,14,52,54,13,2,39,52,19,0,1,0,2,4,3,41,25/26
723898,Erik McCree,26.04.01_Cruzeiro,1,26.0,496,1,164,210,65,22,11,23,50,7,3,22,55,10,0,1,3,3,3,4,50,25/26
723896,Jordan Williams,26.04.01_Cruzeiro,1,25.0,984,1,294,444,173,28,6,58,71,25,3,43,70,25,0,3,2,3,6,4,60,25/26
719433,Juan Arengo,26.04.01_Cruzeiro,1,26.0,741,2,204,303,154,40,9,53,55,15,3,41,51,20,0,7,4,1,2,5,48,25/26
712072,Lucas Rodriguez,26.04.01_Cruzeiro,1,25.9,424,1,111,174,93,25,6,26,32,8,4,21,38,10,0,5,2,2,1,2,26,25/26
690902,Murilo Ferraz,26.04.01_Cruzeiro,1,3.9,5,0,2,0,0,0,0,1,4,0,0,0,5,0,0,4,0,0,0,0,4,25/26
723475,Rafael Rachel,26.04.01_Cruzeiro,1,22.7,1079,0,292,429,243,79,0,61,79,23,8,40,82,32,0,0,4,3,4,7,68,25/26
723467,Ricardo Fischer,26.04.01_Cruzeiro,1,25.6,429,1,174,157,38,30,3,29,29,10,1,25,29,11,0,4,2,1,2,1,25,25/26
724919,Tim Frazier,26.04.01_Cruzeiro,1,23.3,917,0,296,447,115,30,0,51,59,19,4,49,60,18,0,1,5,3,4,2,47,25/26
703343,Winicius Braga,26.04.01_Cruzeiro,1,18.6,647,0,185,343,95,5,0,32,54,7,4,35,56,12,0,9,1,2,3,3,43,25/26
709501,Yuri Neptune,26.04.01_Cruzeiro,1,23.0,840,0,259,294,188,64,0,37,62,20,9,22,67,29,0,1,3,3,5,3,53,25/26
692169,Alexandre Paranhos,26.04.01_Cruzeiro,2,23.0,909,0,284,390,139,60,0,45,68,22,6,38,77,20,0,6,3,2,3,7,63,25/26
723898,Erik McCree,26.04.01_Cruzeiro,2,26.0,743,4,254,273,119,48,27,29,56,15,3,31,56,15,0,11,2,3,3,1,38,25/26
723896,Jordan Williams,26.04.01_Cruzeiro,2,26.0,867,1,332,336,133,20,11,48,61,18,3,43,57,20,0,5,3,2,6,2,46,25/26
719433,Juan Arengo,26.04.01_Cruzeiro,2,26.2,976,4,352,289,166,82,39,54,79,21,8,51,79,24,2,4,6,2,4,6,67,25/26
712072,Lucas Rodriguez,26.04.01_Cruzeiro,2,29.3,1262,10,268,404,336,147,71,52,60,27,13,48,71,35,1,3,7,2,2,4,51,25/26
690902,Murilo Ferraz,26.04.01_Cruzeiro,2,4.9,16,0,9,0,0,0,0,5,7,0,0,3,9,0,0,5,0,0,0,0,5,25/26
723475,Rafael Rachel,26.04.01_Cruzeiro,2,26.4,987,4,256,347,207,103,38,42,68,32,4,42,90,14,0,0,8,3,7,3,68,25/26
723467,Ricardo Fischer,26.04.01_Cruzeiro,2,26.1,996,2,326,332,224,55,18,55,58,24,10,50,66,26,0,5,4,1,2,8,68,25/26
724919,Tim Frazier,26.04.01_Cruzeiro,2,21.5,202,0,108,56,15,6,0,13,24,3,1,14,26,1,0,0,16,3,1,0,47,25/26
703343,Winicius Braga,26.04.01_Cruzeiro,2,16.8,566,0,184,259,94,0,0,33,54,10,3,32,57,11,0,7,2,1,5,1,37,25/26
709501,Yuri Neptune,26.04.01_Cruzeiro,2,24.6,785,1,215,347,173,18,3,40,59,18,2,32,52,20,0,4,2,3,3,1,32,25/26
692169,Alexandre Paranhos,26.04.01_Cruzeiro,3,18.7,402,0,110,225,49,4,0,20,19,13,2,20,26,12,0,2,0,0,2,1,17,25/26
723898,Erik McCree,26.04.01_Cruzeiro,3,16.3,343,0,142,160,25,0,0,25,33,4,0,24,34,4,0,11,0,2,1,0,22,25/26
